customer_id,gender,age,city,signup_date,order_date,restaurant_name,category,quantity,price,payment_method,order_frequency,last_order_date,loyalty_points,churned,rating,delivery_status,order_value,r_score,f_score,m_score
C2012,Male,Teenager,Islamabad,2023-09-02,2024-06-22,Subway,Chinese,5,1098.22,Card,22,2025-04-08,5,False,-1.0,Cancelled,5491.1,3,3,5
C4886,Other,Teenager,Islamabad,2024-01-14,2024-06-25,Pizza Hut,Chinese,5,1173.65,Wallet,3,2025-01-13,260,False,1.0,Delayed,5868.25,1,1,5
C5896,Other,Senior,Islamabad,2024-06-26,2025-02-24,Burger King,Chinese,3,937.27,Cash,13,2025-07-04,335,True,1.0,Delayed,2811.81,4,2,4
C2787,Other,Senior,Islamabad,2024-05-07,2024-06-26,McDonald's,Chinese,3,1268.03,Wallet,15,2025-07-25,170,True,3.0,Delivered,3804.09,5,2,4
C3934,Other,Teenager,Islamabad,2024-06-27,2024-10-31,KFC,Dessert,2,1193.21,Cash,16,2025-03-30,480,True,4.0,Delivered,2386.42,2,2,3
C5846,Female,Teenager,Islamabad,2024-01-25,2024-06-27,Pizza Hut,Dessert,2,1327.19,Cash,19,2025-07-24,244,True,4.0,Delayed,2654.38,5,2,4
C4643,Male,Adult,Islamabad,2024-06-27,2024-09-12,Subway,Italian,4,790.75,Wallet,24,2024-12-06,90,False,-1.0,Cancelled,3163.0,1,3,4
C2823,Other,Senior,Islamabad,2024-05-02,2024-06-27,KFC,Continental,2,184.05,Cash,21,2024-12-24,383,False,-1.0,Cancelled,368.1,1,3,1
C2338,Other,Adult,Islamabad,2024-06-27,2024-06-28,KFC,Fast Food,5,1351.41,Cash,43,2025-01-28,86,True,-1.0,Cancelled,6757.05,2,5,5
C5693,Male,Senior,Islamabad,2024-01-05,2024-06-28,Burger King,Chinese,5,446.91,Card,42,2024-12-26,145,True,5.0,Delayed,2234.55,1,5,3
C6139,Other,Teenager,Islamabad,2024-06-28,2025-04-17,Subway,Continental,2,1310.64,Cash,41,2025-07-12,42,False,-1.0,Cancelled,2621.28,4,5,4
C2962,Other,Teenager,Islamabad,2024-06-29,2024-10-02,Subway,Italian,1,430.38,Cash,5,2025-03-07,92,True,4.0,Delayed,430.38,2,1,1
C4087,Male,Adult,Islamabad,2024-03-26,2024-06-30,McDonald's,Dessert,5,1483.62,Cash,19,2024-11-03,472,False,1.0,Delivered,7418.099999999999,1,2,5
C3235,Other,Adult,Islamabad,2024-06-30,2024-10-28,Subway,Continental,3,598.67,Card,7,2024-11-23,103,False,4.0,Delivered,1796.0099999999998,1,1,3
C2979,Other,Senior,Islamabad,2024-06-30,2025-03-31,Pizza Hut,Dessert,4,1060.9,Card,14,2025-06-22,99,False,3.0,Delayed,4243.6,4,2,5
C5546,Female,Teenager,Islamabad,2024-06-30,2024-08-22,McDonald's,Italian,2,739.14,Wallet,48,2025-07-02,259,True,-1.0,Cancelled,1478.28,4,5,3
C4260,Other,Teenager,Islamabad,2024-06-06,2024-06-30,McDonald's,Continental,3,185.06,Card,21,2024-11-06,110,False,4.0,Delayed,555.1800000000001,1,3,1
C1762,Other,Adult,Islamabad,2024-01-03,2024-07-01,McDonald's,Chinese,5,320.54,Cash,8,2025-03-15,456,False,-1.0,Cancelled,1602.7,2,1,3
C4144,Female,Adult,Islamabad,2024-07-01,2024-12-14,Burger King,Dessert,2,497.42,Wallet,15,2025-05-27,455,True,3.0,Delivered,994.84,3,2,2
C5666,Other,Senior,Islamabad,2024-07-03,2024-10-27,Burger King,Chinese,5,1166.97,Card,22,2025-01-26,462,True,-1.0,Cancelled,5834.85,2,3,5
C3031,Female,Adult,Islamabad,2024-07-03,2024-11-21,Burger King,Fast Food,1,138.29,Card,38,2025-01-14,170,False,2.0,Delayed,138.29,1,4,1
C2126,Female,Teenager,Islamabad,2024-07-04,2024-10-25,KFC,Italian,5,315.06,Card,27,2025-06-05,402,True,-1.0,Cancelled,1575.3,4,3,3
C3762,Male,Teenager,Islamabad,2023-12-05,2024-07-04,Subway,Continental,3,803.81,Card,1,2024-11-29,332,False,-1.0,Cancelled,2411.43,1,1,3
C1868,Other,Senior,Islamabad,2024-07-05,2025-02-07,KFC,Continental,2,354.83,Wallet,46,2025-03-24,483,True,-1.0,Cancelled,709.66,2,5,1
C1808,Male,Senior,Islamabad,2024-01-26,2024-07-05,Pizza Hut,Dessert,5,1387.61,Card,10,2025-04-16,149,True,5.0,Delayed,6938.049999999999,3,1,5
C1002,Other,Senior,Islamabad,2024-06-01,2024-07-08,Pizza Hut,Dessert,3,1452.54,Card,46,2025-07-12,489,False,4.0,Delayed,4357.62,4,5,5
C3488,Female,Teenager,Islamabad,2024-07-08,2024-11-28,Subway,Chinese,2,591.01,Cash,8,2025-05-05,411,False,3.0,Delivered,1182.02,3,1,2
C5457,Other,Teenager,Islamabad,2024-07-08,2024-12-12,McDonald's,Dessert,2,1055.86,Card,28,2024-12-27,341,True,3.0,Delayed,2111.72,1,3,3
C3294,Female,Adult,Islamabad,2024-06-13,2024-07-08,Pizza Hut,Dessert,3,651.18,Wallet,42,2025-06-14,314,False,-1.0,Cancelled,1953.54,4,5,3
C6944,Male,Adult,Islamabad,2024-07-08,2024-12-16,Pizza Hut,Dessert,3,946.13,Cash,16,2025-03-31,155,False,5.0,Delivered,2838.39,2,2,4
C3861,Male,Adult,Islamabad,2024-01-16,2024-07-09,Subway,Italian,5,966.35,Card,3,2025-05-18,12,True,5.0,Delivered,4831.75,3,1,5
C4175,Other,Teenager,Islamabad,2024-07-10,2024-10-28,Pizza Hut,Chinese,5,234.35,Cash,34,2025-02-11,217,False,1.0,Delayed,1171.75,2,4,2
C4830,Male,Teenager,Islamabad,2024-07-10,2024-11-12,Burger King,Continental,5,1208.78,Card,40,2025-05-08,305,False,-1.0,Cancelled,6043.9,3,4,5
C6032,Male,Senior,Islamabad,2024-07-10,2024-09-02,Subway,Chinese,3,361.93,Wallet,40,2025-02-12,161,False,-1.0,Cancelled,1085.79,2,4,2
C6585,Female,Teenager,Islamabad,2024-02-02,2024-07-11,Pizza Hut,Italian,5,668.77,Cash,3,2025-01-19,217,False,1.0,Delivered,3343.85,2,1,4
C6287,Other,Teenager,Islamabad,2024-07-11,2025-07-14,McDonald's,Dessert,1,1147.61,Wallet,48,2025-08-02,215,False,5.0,Delayed,1147.61,5,5,2
C4118,Other,Adult,Islamabad,2023-12-19,2024-07-11,Subway,Fast Food,2,328.52,Card,16,2025-05-20,269,True,5.0,Delivered,657.04,3,2,1
C4634,Male,Teenager,Islamabad,2024-07-12,2024-09-30,McDonald's,Italian,2,425.66,Wallet,2,2025-03-04,71,False,5.0,Delivered,851.32,2,1,2
C6587,Male,Teenager,Islamabad,2024-06-01,2024-07-13,Pizza Hut,Chinese,5,656.75,Cash,38,2025-07-15,482,False,2.0,Delivered,3283.75,5,4,4
C5706,Male,Teenager,Islamabad,2024-07-14,2024-08-15,Subway,Chinese,2,650.52,Card,2,2025-06-05,422,True,-1.0,Cancelled,1301.04,4,1,2
C6074,Male,Senior,Islamabad,2024-07-14,2025-06-12,Subway,Chinese,5,1402.08,Cash,30,2025-08-03,463,False,5.0,Delayed,7010.4,5,3,5
C4453,Other,Senior,Islamabad,2024-03-09,2024-07-14,KFC,Chinese,3,657.65,Cash,22,2025-03-16,198,True,3.0,Delayed,1972.9499999999998,2,3,3
C3067,Male,Teenager,Islamabad,2023-10-29,2024-07-14,KFC,Chinese,1,213.23,Wallet,15,2024-11-15,119,False,-1.0,Cancelled,213.23,1,2,1
C5062,Male,Teenager,Islamabad,2024-06-02,2024-07-15,KFC,Italian,1,1097.06,Wallet,35,2025-05-23,311,False,4.0,Delayed,1097.06,3,4,2
C1032,Other,Senior,Islamabad,2023-09-06,2024-07-15,KFC,Fast Food,5,239.04,Wallet,24,2025-04-25,331,True,1.0,Delivered,1195.2,3,3,2
C1219,Other,Teenager,Islamabad,2024-07-16,2025-01-06,KFC,Fast Food,5,332.26,Cash,41,2025-06-19,479,True,5.0,Delayed,1661.3,4,5,3
C5025,Male,Senior,Islamabad,2024-07-16,2024-07-31,McDonald's,Italian,2,1155.51,Card,40,2025-06-09,221,True,-1.0,Cancelled,2311.02,4,4,3
C6629,Male,Senior,Islamabad,2023-10-27,2024-07-17,McDonald's,Italian,3,858.29,Wallet,31,2024-11-07,208,True,1.0,Delayed,2574.87,1,4,4
C2035,Male,Adult,Islamabad,2024-07-18,2024-10-05,Burger King,Chinese,5,644.88,Cash,49,2024-12-03,123,False,-1.0,Cancelled,3224.4,1,5,4
C2716,Male,Senior,Islamabad,2024-07-19,2025-04-20,Pizza Hut,Fast Food,4,267.91,Cash,36,2025-04-30,379,True,-1.0,Cancelled,1071.64,3,4,2
C2333,Other,Adult,Islamabad,2023-10-11,2024-07-19,Subway,Italian,5,1062.8,Wallet,46,2025-02-26,306,True,2.0,Delayed,5314.0,2,5,5
C3647,Male,Senior,Islamabad,2024-07-19,2025-04-12,KFC,Italian,1,1039.54,Cash,4,2025-04-13,69,False,5.0,Delivered,1039.54,3,1,2
C6005,Other,Teenager,Islamabad,2024-07-19,2025-02-07,Subway,Dessert,1,776.78,Cash,25,2025-04-09,43,True,-1.0,Cancelled,776.78,3,3,1
C6575,Female,Adult,Islamabad,2024-07-20,2024-11-21,Subway,Dessert,1,482.66,Wallet,25,2025-04-11,395,False,2.0,Delayed,482.66,3,3,1
C1991,Male,Adult,Islamabad,2024-05-22,2024-07-20,Burger King,Chinese,2,1057.57,Cash,15,2024-12-20,237,True,-1.0,Cancelled,2115.14,1,2,3
C6500,Other,Teenager,Islamabad,2024-07-20,2024-11-23,McDonald's,Fast Food,3,1165.1,Wallet,38,2024-11-23,344,False,1.0,Delayed,3495.2999999999997,1,4,4
C5649,Male,Senior,Islamabad,2023-11-04,2024-07-21,Subway,Chinese,5,631.14,Cash,4,2024-10-28,209,True,-1.0,Cancelled,3155.7,1,1,4
C3482,Other,Adult,Islamabad,2024-07-21,2024-11-13,Burger King,Chinese,3,665.38,Card,40,2025-02-21,90,False,-1.0,Cancelled,1996.1399999999999,2,4,3
C3479,Female,Teenager,Islamabad,2024-07-23,2024-07-26,Subway,Chinese,1,802.33,Card,36,2025-05-06,285,False,2.0,Delayed,802.33,3,4,1
C6483,Female,Senior,Islamabad,2024-07-25,2025-04-27,Pizza Hut,Chinese,3,516.15,Cash,13,2025-07-29,344,True,5.0,Delivered,1548.4499999999998,5,2,3
C1467,Other,Senior,Islamabad,2024-07-25,2024-12-16,Burger King,Fast Food,5,1163.14,Wallet,18,2025-02-23,197,False,-1.0,Cancelled,5815.700000000001,2,2,5
C1452,Female,Adult,Islamabad,2024-07-27,2025-01-31,Subway,Chinese,3,1449.96,Card,47,2025-03-29,315,True,-1.0,Cancelled,4349.88,2,5,5
C1514,Other,Senior,Islamabad,2024-07-29,2025-08-03,KFC,Dessert,5,458.87,Card,30,2025-08-14,324,True,5.0,Delivered,2294.35,5,3,3
C1670,Female,Senior,Islamabad,2024-07-29,2025-02-19,McDonald's,Continental,4,962.12,Cash,14,2025-05-09,293,True,2.0,Delayed,3848.48,3,2,4
C2457,Other,Teenager,Islamabad,2024-07-30,2025-02-25,Burger King,Fast Food,2,1439.81,Wallet,7,2025-05-05,481,True,-1.0,Cancelled,2879.62,3,1,4
C6120,Male,Adult,Islamabad,2023-08-27,2024-07-30,Burger King,Fast Food,1,227.47,Card,4,2025-07-31,30,True,4.0,Delivered,227.47,5,1,1
C6493,Female,Senior,Islamabad,2024-07-31,2024-07-31,McDonald's,Fast Food,4,231.86,Cash,17,2025-02-13,86,False,1.0,Delayed,927.44,2,2,2
C1416,Male,Teenager,Islamabad,2024-07-31,2025-01-09,KFC,Chinese,1,1123.7,Card,46,2025-06-19,352,False,5.0,Delivered,1123.7,4,5,2
C2840,Male,Adult,Islamabad,2024-01-17,2024-08-01,Burger King,Fast Food,4,794.07,Wallet,37,2025-04-28,115,False,-1.0,Cancelled,3176.28,3,4,4
C3118,Other,Senior,Islamabad,2024-02-02,2024-08-01,KFC,Continental,4,135.94,Wallet,44,2025-07-10,427,True,5.0,Delayed,543.76,4,5,1
C6945,Male,Teenager,Islamabad,2023-11-26,2024-08-01,Subway,Fast Food,3,911.18,Cash,40,2025-04-13,32,True,2.0,Delayed,2733.54,3,4,4
C5973,Other,Adult,Islamabad,2024-08-02,2024-09-28,KFC,Continental,2,150.44,Card,36,2024-10-13,393,False,-1.0,Cancelled,300.88,1,4,1
C5733,Female,Adult,Islamabad,2024-08-02,2024-08-15,Subway,Dessert,2,599.1,Card,5,2025-05-11,270,False,1.0,Delayed,1198.2,3,1,2
C3012,Male,Senior,Islamabad,2024-07-30,2024-08-03,Subway,Dessert,3,518.38,Card,22,2025-06-16,391,True,-1.0,Cancelled,1555.1399999999999,4,3,3
C3904,Male,Adult,Islamabad,2024-01-10,2024-08-04,KFC,Fast Food,4,995.05,Card,20,2025-05-26,39,True,2.0,Delayed,3980.2,3,2,5
C3516,Male,Adult,Islamabad,2024-06-25,2024-08-04,Subway,Continental,4,1419.61,Cash,6,2024-11-12,475,True,5.0,Delivered,5678.44,1,1,5
C5675,Other,Teenager,Islamabad,2024-04-12,2024-08-05,McDonald's,Italian,5,488.2,Cash,27,2025-08-08,269,False,-1.0,Cancelled,2441.0,5,3,4
C6111,Male,Teenager,Islamabad,2024-08-06,2024-10-19,McDonald's,Continental,4,855.94,Cash,25,2025-07-18,241,True,-1.0,Cancelled,3423.76,5,3,4
C2855,Other,Teenager,Islamabad,2024-08-06,2024-11-23,KFC,Continental,4,929.91,Cash,6,2024-12-03,451,False,-1.0,Cancelled,3719.64,1,1,4
C6387,Female,Teenager,Islamabad,2024-06-21,2024-08-07,KFC,Continental,2,790.29,Card,28,2024-10-02,386,True,3.0,Delivered,1580.58,1,3,3
C1538,Other,Teenager,Islamabad,2024-08-07,2025-02-22,KFC,Fast Food,2,618.61,Cash,45,2025-07-05,232,False,4.0,Delayed,1237.22,4,5,2
C2540,Other,Teenager,Islamabad,2024-02-15,2024-08-07,KFC,Chinese,1,654.86,Cash,17,2025-07-03,415,True,3.0,Delayed,654.86,4,2,1
C5790,Male,Teenager,Islamabad,2024-08-08,2024-11-20,Burger King,Italian,1,987.0,Cash,31,2025-01-25,468,True,-1.0,Cancelled,987.0,2,4,2
C1242,Other,Senior,Islamabad,2024-08-11,2024-12-14,Subway,Fast Food,1,714.9,Cash,8,2025-03-07,154,False,-1.0,Cancelled,714.9,2,1,1
C3426,Female,Adult,Islamabad,2023-11-05,2024-08-12,KFC,Fast Food,3,649.95,Card,27,2025-03-01,390,False,1.0,Delivered,1949.8500000000001,2,3,3
C2601,Other,Adult,Islamabad,2024-08-13,2024-12-30,KFC,Chinese,5,280.43,Cash,21,2025-08-20,136,False,2.0,Delivered,1402.15,5,3,2
C2898,Female,Adult,Islamabad,2024-06-25,2024-08-14,Burger King,Continental,1,1468.12,Wallet,26,2025-05-25,193,True,4.0,Delivered,1468.12,3,3,3
C4234,Male,Teenager,Islamabad,2024-08-14,2024-10-05,KFC,Chinese,2,868.67,Wallet,35,2025-02-21,290,True,-1.0,Cancelled,1737.34,2,4,3
C3292,Other,Teenager,Islamabad,2023-11-02,2024-08-14,Subway,Continental,3,403.37,Card,2,2024-09-23,259,False,3.0,Delivered,1210.1100000000001,1,1,2
C1978,Female,Senior,Islamabad,2024-06-28,2024-08-15,Subway,Continental,1,1062.48,Card,4,2025-03-06,22,False,5.0,Delivered,1062.48,2,1,2
C6755,Male,Teenager,Islamabad,2024-08-15,2024-10-02,Subway,Italian,4,808.88,Card,35,2025-05-04,162,True,2.0,Delayed,3235.52,3,4,4
C6377,Female,Teenager,Islamabad,2024-01-31,2024-08-15,Burger King,Fast Food,4,734.29,Card,28,2025-05-02,421,True,4.0,Delayed,2937.16,3,3,4
C2179,Other,Adult,Islamabad,2024-06-11,2024-08-15,McDonald's,Italian,3,764.53,Cash,36,2025-08-18,193,True,4.0,Delivered,2293.59,5,4,3
C2753,Other,Teenager,Islamabad,2023-11-28,2024-08-16,Burger King,Chinese,2,530.91,Cash,24,2025-02-13,357,True,-1.0,Cancelled,1061.82,2,3,2
C6006,Female,Teenager,Islamabad,2024-08-16,2025-02-01,Burger King,Chinese,3,1020.24,Cash,42,2025-05-13,72,True,2.0,Delivered,3060.7200000000003,3,5,4
C3600,Other,Adult,Islamabad,2023-11-22,2024-08-16,Subway,Dessert,3,1319.95,Card,27,2025-04-19,116,False,-1.0,Cancelled,3959.8500000000004,3,3,5
C2381,Female,Teenager,Islamabad,2024-03-27,2024-08-17,Subway,Dessert,4,1137.5,Card,49,2024-10-17,17,False,2.0,Delayed,4550.0,1,5,5
C4131,Male,Adult,Islamabad,2024-08-17,2025-03-19,Pizza Hut,Continental,3,217.42,Wallet,2,2025-05-01,244,True,3.0,Delayed,652.26,3,1,1
C4623,Other,Teenager,Islamabad,2024-08-18,2024-10-27,KFC,Fast Food,1,384.84,Wallet,2,2025-01-20,11,True,-1.0,Cancelled,384.84,2,1,1
C2915,Other,Adult,Islamabad,2024-08-18,2025-07-27,KFC,Chinese,4,319.49,Wallet,30,2025-08-08,222,True,-1.0,Cancelled,1277.96,5,3,2
C3763,Female,Teenager,Islamabad,2023-11-19,2024-08-19,KFC,Italian,5,639.25,Wallet,14,2024-12-18,300,True,4.0,Delivered,3196.25,1,2,4
C2310,Other,Adult,Islamabad,2024-06-09,2024-08-20,KFC,Italian,3,1216.02,Card,18,2025-01-24,269,False,1.0,Delayed,3648.06,2,2,4
C5284,Male,Teenager,Islamabad,2024-01-10,2024-08-20,KFC,Italian,4,486.06,Card,40,2025-01-07,259,False,-1.0,Cancelled,1944.24,1,4,3
C6297,Female,Adult,Islamabad,2024-08-20,2024-10-16,Pizza Hut,Dessert,1,371.78,Card,50,2024-12-01,452,True,-1.0,Cancelled,371.78,1,5,1
C3428,Female,Teenager,Islamabad,2024-08-21,2024-11-28,McDonald's,Continental,1,417.52,Card,21,2025-07-19,6,True,2.0,Delivered,417.52,5,3,1
C3035,Female,Adult,Islamabad,2024-03-29,2024-08-21,Pizza Hut,Fast Food,4,494.24,Cash,36,2025-06-22,377,False,3.0,Delayed,1976.96,4,4,3
C4520,Male,Teenager,Islamabad,2023-11-29,2024-08-22,Pizza Hut,Italian,2,604.42,Card,37,2025-06-05,423,False,-1.0,Cancelled,1208.84,4,4,2
C5875,Other,Senior,Islamabad,2024-02-29,2024-08-23,McDonald's,Italian,4,1064.56,Cash,7,2024-09-24,148,False,-1.0,Cancelled,4258.24,1,1,5
C4333,Male,Adult,Islamabad,2023-12-05,2024-08-24,Pizza Hut,Continental,5,851.46,Wallet,3,2024-10-27,195,True,4.0,Delivered,4257.3,1,1,5
C3566,Female,Senior,Islamabad,2024-08-25,2025-01-03,KFC,Italian,3,516.58,Cash,20,2025-03-22,209,False,5.0,Delivered,1549.7400000000002,2,2,3
C2262,Female,Adult,Islamabad,2023-09-05,2024-08-25,Subway,Fast Food,1,119.72,Wallet,2,2024-09-25,302,False,5.0,Delayed,119.72,1,1,1
C6075,Male,Adult,Islamabad,2023-11-12,2024-08-25,McDonald's,Continental,3,1438.67,Wallet,25,2024-11-17,266,True,1.0,Delivered,4316.01,1,3,5
C6336,Female,Senior,Islamabad,2024-03-15,2024-08-26,KFC,Fast Food,3,926.02,Wallet,45,2025-06-04,79,False,-1.0,Cancelled,2778.06,4,5,4
C1408,Male,Teenager,Islamabad,2024-08-27,2025-04-03,KFC,Chinese,4,1331.15,Cash,27,2025-06-12,28,True,1.0,Delivered,5324.6,4,3,5
C5796,Other,Adult,Islamabad,2024-01-16,2024-08-27,KFC,Continental,3,244.37,Cash,38,2025-03-11,370,True,-1.0,Cancelled,733.11,2,4,1
C6539,Male,Senior,Islamabad,2024-02-25,2024-08-27,McDonald's,Chinese,3,454.92,Card,22,2024-12-07,253,True,-1.0,Cancelled,1364.76,1,3,2
C4013,Other,Senior,Islamabad,2024-08-28,2024-12-01,Burger King,Italian,5,1279.01,Cash,25,2025-05-05,132,True,-1.0,Cancelled,6395.05,3,3,5
C6736,Other,Senior,Islamabad,2024-01-05,2024-08-28,Subway,Chinese,2,685.75,Wallet,6,2025-06-25,236,False,3.0,Delivered,1371.5,4,1,2
C1723,Other,Adult,Islamabad,2024-07-21,2024-08-29,Subway,Continental,2,1404.74,Wallet,21,2024-09-09,166,True,3.0,Delayed,2809.48,1,3,4
C2000,Female,Senior,Islamabad,2024-08-29,2024-10-03,McDonald's,Chinese,3,233.22,Card,38,2024-11-18,113,True,-1.0,Cancelled,699.66,1,4,1
C3528,Female,Adult,Islamabad,2024-08-29,2024-12-28,KFC,Dessert,2,162.61,Cash,10,2025-05-20,366,True,-1.0,Cancelled,325.22,3,1,1
C5111,Male,Adult,Islamabad,2023-11-27,2024-08-30,Burger King,Continental,4,415.68,Card,13,2025-06-26,199,True,-1.0,Cancelled,1662.72,4,2,3
C3128,Male,Adult,Islamabad,2024-04-01,2024-08-30,Subway,Chinese,1,213.48,Wallet,10,2025-07-26,277,True,1.0,Delivered,213.48,5,1,1
C5938,Female,Teenager,Islamabad,2024-08-31,2024-10-18,Pizza Hut,Continental,3,691.35,Card,41,2025-08-04,108,False,2.0,Delivered,2074.05,5,5,3
C6616,Female,Adult,Islamabad,2023-09-04,2024-09-01,McDonald's,Italian,5,547.45,Card,40,2025-01-20,392,True,1.0,Delayed,2737.25,2,4,4
C6504,Female,Senior,Islamabad,2024-09-01,2025-03-19,Subway,Italian,1,114.73,Card,20,2025-07-11,386,False,5.0,Delivered,114.73,4,2,1
C3280,Other,Senior,Islamabad,2024-08-07,2024-09-01,KFC,Fast Food,4,1292.12,Wallet,40,2025-05-18,214,False,3.0,Delivered,5168.48,3,4,5
C3405,Male,Teenager,Islamabad,2024-09-02,2025-03-17,McDonald's,Dessert,2,733.38,Card,19,2025-08-07,85,False,-1.0,Cancelled,1466.76,5,2,3
C4557,Male,Senior,Islamabad,2024-09-03,2024-09-18,Subway,Fast Food,2,170.02,Wallet,27,2025-05-17,314,True,2.0,Delivered,340.04,3,3,1
C2147,Other,Teenager,Islamabad,2023-11-10,2024-09-03,Burger King,Dessert,1,179.46,Card,1,2024-12-29,258,False,3.0,Delayed,179.46,1,1,1
C4501,Male,Adult,Islamabad,2023-09-25,2024-09-05,Burger King,Italian,3,798.92,Wallet,40,2024-12-17,147,True,-1.0,Cancelled,2396.7599999999998,1,4,3
C3557,Male,Teenager,Islamabad,2024-09-06,2024-10-05,Subway,Dessert,1,736.08,Card,26,2024-12-10,367,False,2.0,Delivered,736.08,1,3,1
C6770,Other,Teenager,Islamabad,2024-08-25,2024-09-06,Burger King,Chinese,5,283.86,Card,48,2024-12-16,459,False,3.0,Delayed,1419.3000000000002,1,5,2
C1300,Male,Adult,Islamabad,2024-09-06,2024-10-29,Pizza Hut,Continental,4,1041.88,Wallet,3,2025-07-07,461,True,2.0,Delayed,4167.52,4,1,5
C3555,Female,Adult,Islamabad,2024-08-10,2024-09-07,Subway,Continental,1,900.46,Cash,1,2024-10-08,111,False,-1.0,Cancelled,900.46,1,1,2
C3629,Male,Teenager,Islamabad,2024-02-26,2024-09-09,Subway,Chinese,4,623.88,Wallet,50,2025-03-30,288,False,5.0,Delivered,2495.52,2,5,4
C2757,Other,Adult,Islamabad,2023-10-01,2024-09-09,Pizza Hut,Dessert,1,504.1,Cash,4,2024-12-17,254,True,-1.0,Cancelled,504.1,1,1,1
C2662,Other,Teenager,Islamabad,2024-09-09,2024-09-27,Subway,Italian,2,1121.61,Cash,12,2025-08-17,418,False,3.0,Delayed,2243.22,5,2,3
C2506,Male,Adult,Islamabad,2024-09-11,2025-02-10,McDonald's,Italian,1,929.38,Cash,6,2025-05-28,110,False,4.0,Delivered,929.38,3,1,2
C3882,Male,Teenager,Islamabad,2024-06-25,2024-09-11,McDonald's,Dessert,2,1136.9,Cash,9,2024-11-08,132,True,3.0,Delivered,2273.8,1,1,3
C6230,Other,Adult,Islamabad,2024-07-16,2024-09-11,KFC,Chinese,3,1007.43,Wallet,36,2025-04-17,45,False,3.0,Delivered,3022.29,3,4,4
C2319,Other,Teenager,Islamabad,2024-04-20,2024-09-12,McDonald's,Dessert,4,174.91,Card,22,2024-12-22,303,False,5.0,Delayed,699.64,1,3,1
C5099,Other,Senior,Islamabad,2024-09-12,2024-10-30,McDonald's,Fast Food,1,988.23,Card,27,2025-03-15,153,True,4.0,Delivered,988.23,2,3,2
C2539,Other,Teenager,Islamabad,2024-09-12,2024-12-24,Subway,Italian,3,800.27,Wallet,36,2025-08-06,97,False,-1.0,Cancelled,2400.81,5,4,3
C1234,Other,Teenager,Islamabad,2024-03-15,2024-09-13,Subway,Chinese,3,947.92,Wallet,17,2025-05-04,270,False,1.0,Delayed,2843.7599999999998,3,2,4
C2546,Female,Senior,Islamabad,2024-07-05,2024-09-13,Burger King,Italian,1,1119.25,Cash,34,2025-01-13,439,True,4.0,Delayed,1119.25,1,4,2
C5073,Female,Adult,Islamabad,2024-02-09,2024-09-14,Subway,Chinese,1,856.06,Cash,19,2024-09-30,182,False,-1.0,Cancelled,856.06,1,2,2
C3652,Female,Adult,Islamabad,2024-09-14,2025-01-05,KFC,Italian,1,1438.9,Cash,1,2025-06-18,470,False,3.0,Delayed,1438.9,4,1,2
C2549,Other,Senior,Islamabad,2024-09-15,2024-11-08,McDonald's,Chinese,4,468.47,Cash,50,2025-06-05,256,True,5.0,Delivered,1873.88,4,5,3
C3803,Male,Adult,Islamabad,2024-09-15,2025-01-06,McDonald's,Italian,2,529.85,Cash,39,2025-06-27,109,False,4.0,Delivered,1059.7,4,4,2
C5753,Female,Teenager,Islamabad,2024-09-15,2024-09-17,Subway,Chinese,4,461.63,Card,4,2025-05-05,371,True,3.0,Delivered,1846.52,3,1,3
C2105,Other,Senior,Islamabad,2024-09-16,2024-12-19,KFC,Fast Food,5,217.26,Card,9,2025-06-19,490,False,5.0,Delivered,1086.3,4,1,2
C2455,Male,Teenager,Islamabad,2024-03-03,2024-09-16,Pizza Hut,Continental,2,808.38,Card,36,2024-10-26,402,True,4.0,Delayed,1616.76,1,4,3
C2875,Other,Adult,Islamabad,2024-09-16,2025-04-24,Pizza Hut,Chinese,3,508.78,Card,3,2025-08-21,394,False,2.0,Delayed,1526.34,5,1,3
C5010,Male,Adult,Islamabad,2024-06-13,2024-09-17,McDonald's,Dessert,3,806.17,Wallet,20,2024-11-03,319,True,5.0,Delivered,2418.5099999999998,1,2,3
C4675,Male,Senior,Islamabad,2023-12-08,2024-09-17,Burger King,Continental,1,342.81,Card,48,2025-08-19,156,False,-1.0,Cancelled,342.81,5,5,1
C3284,Female,Adult,Islamabad,2024-09-17,2024-11-24,KFC,Fast Food,5,367.14,Wallet,17,2025-07-06,94,True,3.0,Delayed,1835.6999999999998,4,2,3
C2658,Other,Adult,Islamabad,2024-09-17,2024-11-29,McDonald's,Italian,3,315.37,Wallet,30,2025-07-21,52,False,4.0,Delayed,946.11,5,3,2
C6214,Male,Senior,Islamabad,2024-09-18,2024-10-07,Pizza Hut,Italian,2,1443.97,Card,37,2025-02-04,481,False,-1.0,Cancelled,2887.94,2,4,4
C4468,Male,Senior,Islamabad,2023-11-13,2024-09-19,KFC,Italian,3,1489.33,Card,8,2025-07-11,137,False,5.0,Delivered,4467.99,4,1,5
C4566,Male,Senior,Islamabad,2024-04-15,2024-09-20,Burger King,Dessert,4,940.37,Card,46,2025-05-27,265,True,3.0,Delayed,3761.48,3,5,4
C5960,Other,Adult,Islamabad,2024-09-20,2025-06-11,KFC,Fast Food,1,148.3,Cash,14,2025-06-30,417,False,-1.0,Cancelled,148.3,4,2,1
